issuer,ticker,fiscal_year,report_date,market_equity,equity_volatility,short_term_debt,long_term_debt,default_point,asset_value_A,asset_vol_sigmaA,DD,PD,classification
Microsoft,MSFT,2009.0,2009-06-30,3556993138688.0,0.24686908687083087,14569000000.0,18438000000.0,23788000000.0,3579620984238.023,0.24627054744822574,20.438929512710615,3.76871574661768e-93,healthy
Microsoft,MSFT,2010.0,2010-06-30,3556993138688.0,0.24686908687083087,1.0,12.0,7.0,3556993138694.6587,0.3291587836047202,81.87493428955747,0.0,healthy
Microsoft,MSFT,2011.0,2011-06-30,3556993138688.0,0.24686908687083087,1.0,12.0,7.0,3556993138694.6587,0.3291587836047202,81.87493428955747,0.0,healthy
Microsoft,MSFT,2012.0,2012-06-30,3556993138688.0,0.24686908687083087,1.0,12.0,7.0,3556993138694.6587,0.3291587836047202,81.87493428955747,0.0,healthy
Microsoft,MSFT,2013.0,2013-06-30,3556993138688.0,0.24686908687083087,1.0,12.0,7.0,3556993138694.6587,0.3291587836047202,81.87493428955747,0.0,healthy
Microsoft,MSFT,2014.0,2014-06-30,3556993138688.0,0.24686908687083087,1.0,12.0,7.0,3556993138694.6587,0.3291587836047202,81.87493428955747,0.0,healthy
Microsoft,MSFT,2015.0,2015-06-30,3556993138688.0,0.24686908687083087,1.0,12.0,7.0,3556993138694.6587,0.3291587836047202,81.87493428955747,0.0,healthy
Microsoft,MSFT,2016.0,2016-06-30,3556993138688.0,0.24686908687083087,1.0,12.0,7.0,3556993138694.6587,0.3291587836047202,81.87493428955747,0.0,healthy
Microsoft,MSFT,2017.0,2017-06-30,3556993138688.0,0.24686908687083087,0.5,0.0,0.5,3556993138688.4756,0.32915878360549283,89.89251565452267,0.0,healthy
Microsoft,MSFT,2018.0,2018-06-30,3556993138688.0,0.24686908687083087,0.0,0.0,0.0,,,,,unknown
Microsoft,MSFT,2019.0,2019-06-30,3556993138688.0,0.24686908687083087,0.0,0.0,0.0,,,,,unknown
Microsoft,MSFT,2020.0,2020-06-30,3556993138688.0,0.24686908687083087,44281000000.0,52959000000.0,70760500000.0,3624302608380.383,0.24323443197385275,16.26634314444581,8.553708650117338e-60,healthy
Microsoft,MSFT,2021.0,2021-06-30,3556993138688.0,0.24686908687083087,61271000000.0,69916000000.0,96229000000.0,3648528994978.2793,0.241619336574094,15.131895826974347,4.988948692844065e-52,healthy
Microsoft,MSFT,2022.0,2022-06-30,3556993138688.0,0.24686908687083087,72738000000.0,83383000000.0,114429500000.0,3665841846118.9043,0.24047822169274882,14.504180302922633,5.699552155834771e-48,healthy
Microsoft,MSFT,2023.0,2023-12-31,3556993138688.0,0.24686908687083087,21870000000.0,27032000000.0,35386000000.0,3590653343103.3823,0.24551387450429796,18.8976475200692,5.962618508217027e-80,healthy
Microsoft,MSFT,2024.0,2024-12-31,3556993138688.0,0.24686908687083087,24108000000.0,31653000000.0,39934500000.0,3594980010140.7236,0.24521839034519538,18.432496281735517,3.603954827120154e-76,healthy
Microsoft,MSFT,2025.0,2025-09-30,3556993138688.0,0.24686908687083087,27747000000.0,37961000000.0,46727500000.0,3601441711621.357,0.24477841869813022,17.83163094749846,2.0076751640264625e-71,healthy
Nvidia,NVDA,1999.0,1999-10-31,4261212061696.0,0.4965379098156412,10564.0,15107.0,18117.5,4261212078929.899,0.5296404358107425,36.22397454479822,1.2767725123890625e-287,healthy
Nvidia,NVDA,2000.0,2000-10-29,4261212061696.0,0.4965379098156412,28068.0,36647.0,46391.5,4261212105824.96,0.5296404326460958,34.44873657160721,2.351719443288776e-260,healthy
Nvidia,NVDA,2001.0,2001-10-28,4261212061696.0,0.4965379098156412,44661.0,62120.0,75721.0,4261212133724.0435,0.5296404285249792,33.52369553824828,1.0884696483524105e-246,healthy
Nvidia,NVDA,2002.0,2002-01-27,4261212061696.0,0.4965379098156412,1240.0,,,,,,,unknown
Nvidia,NVDA,2003.0,2003-01-26,4261212061696.0,0.4965379098156412,4130000.0,4516000.0,6388000.0,4261218138149.5635,0.5296396822113532,25.149900481093336,7.083716211503479e-140,healthy
Nvidia,NVDA,2004.0,2004-01-25,4261212061696.0,0.4965379098156412,,,,,,,,unknown
Nvidia,NVDA,2005.0,2005-10-31,4261212061696.0,0.4965379098156412,-38.0,1.0,-37.5,,,,,unknown
Nvidia,NVDA,2006.0,2006-01-29,4261212061696.0,0.4965379098156412,-38.0,1.0,-37.5,,,,,unknown
Nvidia,NVDA,2007.0,2007-01-28,4261212061696.0,0.4965379098156412,,,,,,,,unknown
Nvidia,NVDA,2008.0,2008-03-21,4261212061696.0,0.4965379098156412,,,,,,,,unknown
Nvidia,NVDA,2009.0,2009-01-25,4261212061696.0,0.4965379098156412,,,,,,,,unknown
Nvidia,NVDA,2010.0,2010-01-31,4261212061696.0,0.4965379098156412,1.0,,,,,,,unknown
Nvidia,NVDA,2011.0,2011-01-30,4261212061696.0,0.4965379098156412,,1.0,,,,,,unknown
Nvidia,NVDA,2012.0,2012-01-29,4261212061696.0,0.4965379098156412,,2.0,,,,,,unknown
Nvidia,NVDA,2013.0,2013-01-27,4261212061696.0,0.4965379098156412,,2.0,,,,,,unknown
Nvidia,NVDA,2014.0,2014-01-26,4261212061696.0,0.4965379098156412,,2.0,,,,,,unknown
Nvidia,NVDA,2015.0,2015-01-25,4261212061696.0,0.4965379098156412,1.0,2.0,2.0,4261212061697.9023,0.662050547531567,42.622534213096095,0.0,healthy
Nvidia,NVDA,2016.0,2016-01-31,4261212061696.0,0.4965379098156412,3000000.0,2000000.0,4000000.0,4261215866613.698,0.5296399650936296,26.03374441796696,1.0278327916848147e-149,healthy
Nvidia,NVDA,2017.0,2017-01-29,4261212061696.0,0.4965379098156412,120.0,2.0,121.0,4261212061811.0986,0.662050547507817,36.42566090874499,8.355428525219873e-291,healthy
Nvidia,NVDA,2018.0,2018-01-28,4261212061696.0,0.4965379098156412,83000000.0,66000000.0,116000000.0,4261322404309.242,0.5296267231287894,19.676589595072855,1.7113703886605203e-86,healthy
Nvidia,NVDA,2019.0,2019-01-27,4261212061696.0,0.4965379098156412,36000.0,19000.0,45500.0,4261212104976.939,0.5296404319981284,34.4853726517333,6.64545331387728e-261,healthy
Nvidia,NVDA,2020.0,2020-01-26,4261212061696.0,0.4965379098156412,2796000000.0,2846000000.0,4219000000.0,4265225298637.9688,0.49801608260285246,13.743817479453178,2.773600270516856e-43,healthy
Nvidia,NVDA,2021.0,2021-01-31,4261212061696.0,0.4965379098156412,4332000000.0,4532000000.0,6598000000.0,4267488273438.8555,0.4977519931620486,12.85406326550053,4.080422294330246e-38,healthy
Nvidia,NVDA,2022.0,2022-01-30,4261212061696.0,0.4965379098156412,9752000000.0,10041000000.0,14772500000.0,4275264098369.437,0.4968466842566095,11.259822549009126,1.0358773245772588e-29,healthy
Nvidia,NVDA,2023.0,2023-01-29,4261212061696.0,0.4965379098156412,4368000000.0,4224000000.0,6480000000.0,4267376028366.7646,0.49776508574932127,12.889913409154783,2.5650689837359016e-38,healthy
Nvidia,NVDA,2024.0,2024-01-28,4261212061696.0,0.4965379098156412,29760000000.0,32972000000.0,46246000000.0,4305202502686.902,0.9818989267134511,4.177152676562467,1.4759045135196144e-05,healthy
Nvidia,NVDA,2025.0,2025-01-26,4261212061696.0,0.4965379098156412,72880000000.0,81453000000.0,113606500000.0,4369268941983.953,0.9660603115558486,3.3465550333837757,0.00040911218009710584,healthy
Oracle,ORCL,2006.0,2006-05-31,545808515072.0,0.6113578203540783,,,,,,,,unknown
Oracle,ORCL,2007.0,2007-05-31,545808515072.0,0.6113578203540783,,,,,,,,unknown
Oracle,ORCL,2008.0,2008-05-31,545808515072.0,0.6113578203540783,,,,,,,,unknown
Oracle,ORCL,2009.0,2009-05-31,545808515072.0,0.6113578203540783,,8321.0,,,,,,unknown
Oracle,ORCL,2010.0,2010-05-31,545808515072.0,0.6113578203540783,3381000000.0,4736000000.0,5749000000.0,551276232386.2388,1.2093524416562236,3.209935572376721,0.0006638236330969893,healthy
Oracle,ORCL,2011.0,2011-05-31,545808515072.0,0.6113578203540783,,1.0,,,,,,unknown
Oracle,ORCL,2012.0,2012-05-31,545808515072.0,0.6113578203540783,1.0,1.0,1.5,545808515073.4268,0.8151437615803377,32.310667766130734,2.4770515909523074e-229,healthy
Oracle,ORCL,2013.0,2013-05-31,545808515072.0,0.6113578203540783,,1.0,,,,,,unknown
Oracle,ORCL,2014.0,2014-05-31,545808515072.0,0.6113578203540783,,1.0,,,,,,unknown
Oracle,ORCL,2015.0,2015-05-31,545808515072.0,0.6113578203540783,,1.0,,,,,,unknown
Oracle,ORCL,2016.0,2016-05-31,545808515072.0,0.6113578203540783,,1.0,,,,,,unknown
Oracle,ORCL,2017.0,2017-05-31,545808515072.0,0.6113578203540783,,1.0,,,,,,unknown
Oracle,ORCL,2018.0,2018-05-31,545808515072.0,0.6113578203540783,85.0,13679.0,6924.5,545808521658.78815,0.6521150015896141,27.633294588214326,2.2156492841633555e-168,healthy
Oracle,ORCL,2019.0,2019-05-31,545808515072.0,0.6113578203540783,85.0,0.0,85.0,545808515152.8545,0.8151437614201478,27.357938770331764,4.344264758431522e-165,healthy
Oracle,ORCL,2020.0,2020-05-31,545808515072.0,0.6113578203540783,10135000000.0,13896000000.0,17083000000.0,562020326866.7881,1.183772898391396,2.401469967302715,0.008164674709125826,healthy
Oracle,ORCL,2021.0,2021-05-31,545808515072.0,0.6113578203540783,13746000000.0,15213000000.0,21352500000.0,566045750126.4359,1.1743689664370296,2.246257281515738,0.01234376654764131,healthy
Oracle,ORCL,2022.0,2022-05-31,545808515072.0,0.6113578203540783,6717000000.0,10926000000.0,12180000000.0,557381493026.7623,1.1947245731303346,2.6447696131293412,0.004087327694635898,healthy
Oracle,ORCL,2023.0,2023-05-31,545808515072.0,0.6113578203540783,8503000000.0,13093000000.0,15049500000.0,560098361531.247,1.188294849588188,2.491591478404831,0.0063586107012914145,healthy
Oracle,ORCL,2024.0,2024-05-31,545808515072.0,0.6113578203540783,10467000000.0,15353000000.0,18143500000.0,563021478827.653,1.1814257485236823,2.359117373293909,0.009159230401994324,healthy
Oracle,ORCL,2025.0,2025-05-31,545808515072.0,0.6113578203540783,12443000000.0,17678000000.0,21282000000.0,565979393284.7878,1.1745232727640833,2.2485238283524906,0.012271403707086782,healthy
QualComm,QCOM,1996.0,1996-09-29,192374915072.0,0.3864840637742669,21027.0,-7436.0,17309.0,192374931536.8301,0.4122496331675468,39.269301933356076,0.0,healthy
QualComm,QCOM,1997.0,1997-12-28,192374915072.0,0.3864840637742669,36762.0,52895.0,63209.5,192374975198.7363,0.41224953992265645,36.12745711274958,4.2038529639688415e-286,healthy
QualComm,QCOM,1998.0,1998-09-27,192374915072.0,0.3864840637742669,108532.0,242665.0,229864.5,192375133725.87604,0.41224920013503874,32.99580237974929,4.665124818038145e-239,healthy
QualComm,QCOM,1999.0,1999-12-26,192374915072.0,0.3864840637742669,177119.0,259921.0,307079.5,192375207175.05606,0.4122490422302044,32.29328768578196,4.344961814173196e-229,healthy
QualComm,QCOM,2000.0,2000-09-30,192374915072.0,0.3864840637742669,670211.0,722638.0,1031530.0,192375896293.68826,0.4122475658518247,29.354180273889863,1.0566485037578973e-189,healthy
QualComm,QCOM,2001.0,2001-09-30,192374915072.0,0.3864840637742669,2.0,2.0,3.0,192374915074.8537,0.5153120861331442,48.128749729179624,0.0,healthy
QualComm,QCOM,2002.0,2002-09-30,192374915072.0,0.3864840637742669,2.0,2.0,3.0,192374915074.8537,0.5153120861331442,48.128749729179624,0.0,healthy
QualComm,QCOM,2003.0,2003-09-30,192374915072.0,0.3864840637742669,2.0,2.0,3.0,192374915074.8537,0.5153120861331442,48.128749729179624,0.0,healthy
QualComm,QCOM,2004.0,2004-09-30,192374915072.0,0.3864840637742669,10.0,2129.0,1074.5,192374916094.096,0.4122496668699005,46.011259455871475,0.0,healthy
QualComm,QCOM,2005.0,2005-09-25,192374915072.0,0.3864840637742669,10.0,2386.0,1203.0,192374916216.329,0.4122496659045578,45.73724357718237,0.0,healthy
QualComm,QCOM,2006.0,2006-09-24,192374915072.0,0.3864840637742669,10.0,2690.0,1355.0,192374916360.91586,0.41224966610361646,45.44862472419806,0.0,healthy
QualComm,QCOM,2007.0,2007-09-30,192374915072.0,0.3864840637742669,146.0,2883.0,1587.5,192374916582.07672,0.4122496654684613,45.06449107791678,0.0,healthy
QualComm,QCOM,2008.0,2008-09-28,192374915072.0,0.3864840637742669,373.0,3730.0,2238.0,192374917200.85144,0.4122496643056927,44.23144709572705,0.0,healthy
QualComm,QCOM,2009.0,2009-09-27,192374915072.0,0.3864840637742669,,,,,,,,unknown
QualComm,QCOM,2010.0,2010-09-26,192374915072.0,0.3864840637742669,,10.0,,,,,,unknown
QualComm,QCOM,2011.0,2011-09-25,192374915072.0,0.3864840637742669,2.0,120.0,62.0,192374915130.97623,0.5153120859301288,42.25168577337636,0.0,healthy
QualComm,QCOM,2012.0,2012-09-30,192374915072.0,0.3864840637742669,2.0,120.0,62.0,192374915130.97623,0.5153120859301288,42.25168577337636,0.0,healthy
QualComm,QCOM,2013.0,2013-09-29,192374915072.0,0.3864840637742669,2.0,120.0,62.0,192374915130.97623,0.5153120859301288,42.25168577337636,0.0,healthy
QualComm,QCOM,2014.0,2014-09-28,192374915072.0,0.3864840637742669,2.0,120.0,62.0,192374915130.97623,0.5153120859301288,42.25168577337636,0.0,healthy
QualComm,QCOM,2015.0,2015-09-27,192374915072.0,0.3864840637742669,2.0,120.0,62.0,192374915130.97623,0.5153120859301288,42.25168577337636,0.0,healthy
QualComm,QCOM,2016.0,2016-09-25,192374915072.0,0.3864840637742669,2.0,120.0,62.0,192374915130.97623,0.5153120859301288,42.25168577337636,0.0,healthy
QualComm,QCOM,2017.0,2017-09-24,192374915072.0,0.3864840637742669,2.0,120.0,62.0,192374915130.97623,0.5153120859301288,42.25168577337636,0.0,healthy
QualComm,QCOM,2018.0,2018-09-30,192374915072.0,0.3864840637742669,10.0,120.0,70.0,192374915138.58606,0.5153120859026011,42.016176343057325,0.0,healthy
QualComm,QCOM,2019.0,2019-09-29,192374915072.0,0.3864840637742669,4386000000.0,7667000000.0,8219500000.0,200193511755.12057,0.7398135756466737,4.013325940419603,2.9934576863944743e-05,healthy
QualComm,QCOM,2020.0,2020-09-27,192374915072.0,0.3864840637742669,5198000000.0,6255000000.0,8325500000.0,200294339488.98016,0.7394045417573559,3.9993064456578167,3.176418922839488e-05,healthy
QualComm,QCOM,2021.0,2021-09-26,192374915072.0,0.3864840637742669,9043000000.0,9789000000.0,13937500000.0,205632113103.7809,0.7183709325162261,3.4570959841902447,0.0002730151623914514,healthy
QualComm,QCOM,2022.0,2022-09-25,192374915072.0,0.3864840637742669,12936000000.0,15860000000.0,20866000000.0,212219768467.75684,0.693991422245076,3.067313551854569,0.001079960796465632,healthy
QualComm,QCOM,2023.0,2023-09-24,192374915072.0,0.3864840637742669,7232000000.0,7788000000.0,11126000000.0,202958114340.2338,0.7287586296470513,3.6886977845587885,0.00011270238388739254,healthy
QualComm,QCOM,2024.0,2024-09-29,192374915072.0,0.3864840637742669,10142000000.0,10071000000.0,15177500000.0,206811353224.86517,0.7138859283168026,3.3719342514512425,0.0003732113253913354,healthy
QualComm,QCOM,2025.0,2025-09-28,192374915072.0,0.3864840637742669,5541000000.0,12355000000.0,11718500000.0,203521661971.29,0.7265452711499252,3.6345562292993985,0.00013922976168279303,healthy
Salesforce,CRM,2004.0,2004-10-31,249642975232.0,0.321190045676342,4279000.0,,,,,,,unknown
Salesforce,CRM,2005.0,2005-01-31,249642975232.0,0.321190045676342,,,,,,,,unknown
Salesforce,CRM,2006.0,2006-01-31,249642975232.0,0.321190045676342,,,,,,,,unknown
Salesforce,CRM,2007.0,2007-01-31,249642975232.0,0.321190045676342,,,,,,,,unknown
Salesforce,CRM,2008.0,2008-01-31,249642975232.0,0.321190045676342,,,,,,,,unknown
Salesforce,CRM,2009.0,2009-01-31,249642975232.0,0.321190045676342,,,,,,,,unknown
Salesforce,CRM,2010.0,2010-01-31,249642975232.0,0.321190045676342,,,,,,,,unknown
Salesforce,CRM,2011.0,2011-01-31,249642975232.0,0.321190045676342,151.0,115.3,208.65,249642975430.47403,0.4282533948864484,48.71167209124905,0.0,healthy
Salesforce,CRM,2012.0,2012-01-31,249642975232.0,0.321190045676342,1.0,97.5,49.75,249642975279.32367,0.4282533952366038,52.05933434347431,0.0,healthy
Salesforce,CRM,2013.0,2013-01-31,249642975232.0,0.321190045676342,1.0,97.5,49.75,249642975279.32367,0.4282533952366038,52.05933434347431,0.0,healthy
Salesforce,CRM,2014.0,2014-01-31,249642975232.0,0.321190045676342,1.0,,,,,,,unknown
Salesforce,CRM,2015.0,2015-01-31,249642975232.0,0.321190045676342,,,,,,,,unknown
Salesforce,CRM,2016.0,2016-01-31,249642975232.0,0.321190045676342,,,,,,,,unknown
Salesforce,CRM,2017.0,2017-01-31,249642975232.0,0.321190045676342,-5000.0,,,,,,,unknown
Salesforce,CRM,2018.0,2018-01-31,249642975232.0,0.321190045676342,,,,,,,,unknown
Salesforce,CRM,2019.0,2019-01-31,249642975232.0,0.321190045676342,3.0,120.0,63.0,249642975291.92746,0.4282533962709847,51.507968448691805,0.0,healthy
Salesforce,CRM,2020.0,2020-01-31,249642975232.0,0.321190045676342,126000000.0,297000000.0,274500000.0,249904087709.02545,0.3221127027721477,21.14788661810005,1.4429186216858371e-99,healthy
Salesforce,CRM,2021.0,2021-01-31,249642975232.0,0.321190045676342,4072000000.0,455000000.0,4299500000.0,253732786142.6408,0.31725217619552337,12.852420842532629,4.1680038459942736e-38,healthy
Salesforce,CRM,2022.0,2022-01-31,249642975232.0,0.321190045676342,1444000000.0,548000000.0,1718000000.0,251277187383.29224,0.3203525221690998,15.558119959445468,7.007780923399679e-55,healthy
Salesforce,CRM,2023.0,2023-01-31,249642975232.0,0.321190045676342,208000000.0,1030000000.0,723000000.0,250330714105.914,0.32156374163423845,18.178129496911843,3.845637859176976e-74,healthy
Salesforce,CRM,2024.0,2024-01-31,249642975232.0,0.321190045676342,4136000000.0,5011000000.0,6641500000.0,255960565454.8215,0.31449092552677416,11.613159497669509,1.7665731026840158e-31,healthy
Salesforce,CRM,2025.0,2025-01-31,249642975232.0,0.321190045676342,6197000000.0,7205000000.0,9799500000.0,258964547797.35266,0.6169711819686157,5.079707414506005,1.8900830292153286e-07,healthy
Texas Instruments,TXN,1993.0,1993-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,1994.0,1994-09-30,163117383680.0,0.4019771464274562,186.0,,,,,,,unknown
Texas Instruments,TXN,1995.0,1995-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,1996.0,1996-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,1997.0,1997-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,1998.0,1998-09-30,163117383680.0,0.4019771464274562,164.0,52.0,190.0,163117383860.73358,0.5359695288791,38.20567976630664,0.0,healthy
Texas Instruments,TXN,1999.0,1999-09-30,163117383680.0,0.4019771464274562,383.0,,6599.0,163117389957.16296,0.4287756072485688,39.60378811945376,0.0,healthy
Texas Instruments,TXN,2000.0,2000-09-30,163117383680.0,0.4019771464274562,679.0,,9169.5,163117392402.29822,0.4287756007645673,38.836570111699494,0.0,healthy
Texas Instruments,TXN,2001.0,2001-09-30,163117383680.0,0.4019771464274562,-117.0,,7622.0,163117390930.27066,0.42877560445941826,39.26766693875005,0.0,healthy
Texas Instruments,TXN,2002.0,2002-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,2003.0,2003-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,2004.0,2004-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,2005.0,2005-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,2006.0,2006-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,2007.0,2007-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,2008.0,2008-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,2009.0,2009-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,2010.0,2010-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,2011.0,2011-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,2012.0,2012-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,2013.0,2013-12-31,163117383680.0,0.4019771464274562,,,,,,,,unknown
Texas Instruments,TXN,2014.0,2014-12-31,163117383680.0,0.4019771464274562,260.0,,,,,,,unknown
Texas Instruments,TXN,2015.0,2015-12-31,163117383680.0,0.4019771464274562,0.0,,,,,,,unknown
Texas Instruments,TXN,2016.0,2016-12-31,163117383680.0,0.4019771464274562,0.0,,,,,,,unknown
Texas Instruments,TXN,2017.0,2017-12-31,163117383680.0,0.4019771464274562,0.0,,,,,,,unknown
Texas Instruments,TXN,2018.0,2018-12-31,163117383680.0,0.4019771464274562,0.0,,,,,,,unknown
Texas Instruments,TXN,2019.0,2019-12-31,163117383680.0,0.4019771464274562,5017000000.0,5723000000.0,7878500000.0,170611519248.46112,0.765188846139562,3.701693579947347,0.00010708258373741148,healthy
Texas Instruments,TXN,2020.0,2020-12-31,163117383680.0,0.4019771464274562,5595000000.0,5894000000.0,8542000000.0,171242594966.11395,0.7620935772737369,3.6185749817215322,0.00014811483773433681,healthy
Texas Instruments,TXN,2021.0,2021-12-31,163117383680.0,0.4019771464274562,7769000000.0,8960000000.0,12249000000.0,174767915971.68875,0.7452441095741392,3.2611062276730287,0.0005548922784628913,healthy
