issuer,ticker,fiscal_year,report_date,market_equity,equity_volatility,short_term_debt,long_term_debt,default_point,asset_value_A,asset_vol_sigmaA,DD,PD,classification
Texas Instruments,TXN,2022.0,2022-12-31,163117383680.0,0.4019771464274562,8749000000.0,10140000000.0,13819000000.0,176260587403.5701,0.7383331453880234,3.14675177616663,0.0008254752666139133,healthy
Texas Instruments,TXN,2023.0,2023-12-31,163117383680.0,0.4019771464274562,6510000000.0,7331000000.0,10175500000.0,172796165344.69507,0.7545781878770378,3.4422352985829385,0.0002884640916896726,healthy
Texas Instruments,TXN,2024.0,2024-12-31,163117383680.0,0.4019771464274562,4799000000.0,5465000000.0,7531500000.0,170281469129.38766,0.7668175983113653,3.748419357196426,8.897626781940004e-05,healthy
Texas Instruments,TXN,2025.0,2025-09-30,163117383680.0,0.4019771464274562,1364000000.0,1663000000.0,2195500000.0,165205807840.35855,0.792763254433625,5.1169695295425015,1.552418780809791e-07,healthy
Block,SQ,2015.0,2015-12-31,,,,,,,,,,unknown
Block,SQ,2016.0,2016-12-31,,,,,,,,,,unknown
Block,SQ,2017.0,2017-12-31,,,,,,,,,,unknown
Block,SQ,2018.0,2018-12-31,,,,,,,,,,unknown
Block,SQ,2019.0,2019-12-31,,,375446000.0,26557000.0,388724500.0,,,,,unknown
Block,SQ,2020.0,2020-12-31,,,213105000.0,18815000.0,222512500.0,,,,,unknown
Block,SQ,2021.0,2021-12-31,,,166284000.0,161112000.0,246840000.0,,,,,unknown
Block,SQ,2022.0,2022-09-30,,,14711000.0,48789000.0,39105500.0,,,,,unknown
Block,SQ,2023.0,2023-12-31,,,9772000.0,278839000.0,149191500.0,,,,,unknown
Block,SQ,2024.0,2024-12-31,,,2897047000.0,892327000.0,3343210500.0,,,,,unknown
Block,SQ,2025.0,2025-09-30,,,461544000.0,409440000.0,666264000.0,,,,,unknown
Cloudflare,NET,2019.0,2019-12-31,70910918656.0,0.5224389052826256,,,,,,,,unknown
Cloudflare,NET,2020.0,2020-12-31,70910918656.0,0.5224389052826256,119370000.0,106768000.0,172754000.0,71075247344.0002,0.5232750497051122,11.337665370915348,4.2696083521641314e-30,healthy
Cloudflare,NET,2021.0,2021-12-31,70910918656.0,0.5224389052826256,260309000.0,127684000.0,324151000.0,71219260561.25682,1.0398922435451026,4.713585671057748,1.2169766154195406e-06,healthy
Cloudflare,NET,2022.0,2022-12-31,70910918656.0,0.5224389052826256,193381000.0,201203000.0,293982500.0,71190563423.84221,1.0403541221856045,4.804543812833376,7.755236781770765e-07,healthy
Cloudflare,NET,2023.0,2023-12-31,70910918656.0,0.5224389052826256,183949000.0,185485000.0,276691500.0,71174115726.70604,1.0406190714965655,4.861084553977368,5.837218593237376e-07,healthy
Cloudflare,NET,2024.0,2024-12-31,70910918656.0,0.5224389052826256,78800000.0,154761000.0,156180500.0,71059482143.13324,0.5233911430446341,11.527308262955014,4.805079304938041e-31,healthy
Cloudflare,NET,2025.0,2025-09-30,70910918656.0,0.5224389052826256,1290000.0,37460000.0,20020000.0,70929962269.0785,0.5243468685263216,15.41965274212462,6.037595319670274e-54,healthy
Datadog,DDOG,2019.0,2019-12-31,51197931520.0,0.49402240908373746,0.0,,,,,,,unknown
Datadog,DDOG,2020.0,2020-12-31,51197931520.0,0.49402240908373746,470.0,,,,,,,unknown
Datadog,DDOG,2021.0,2021-12-31,51197931520.0,0.49402240908373746,20745000.0,19156000.0,30323000.0,51226775649.839134,0.4956804930897882,14.84678469851174,3.649311572844718e-50,healthy
Datadog,DDOG,2022.0,2022-12-31,51197931520.0,0.49402240908373746,50160000.0,58695000.0,79507500.0,51273561393.46849,0.49522819789104805,12.916174224882557,1.8241778996202275e-38,healthy
Datadog,DDOG,2023.0,2023-12-31,51197931520.0,0.49402240908373746,48568000.0,33464000.0,65300000.0,51260046801.4199,0.4953587637041365,13.309514653513027,1.0190066175549058e-40,healthy
Datadog,DDOG,2024.0,2024-12-31,51197931520.0,0.49402240908373746,183746000.0,54284000.0,210888000.0,51398534390.87411,0.5248446052745335,10.30458685520262,3.35898564383679e-25,healthy
Datadog,DDOG,2025.0,2025-09-30,51197931520.0,0.49402240908373746,33885000.0,5809000.0,36789500.0,51232926774.91267,0.4956209808326978,14.45884138452716,1.1023896078985465e-47,healthy
DocuSign,DOCU,2018.0,2018-12-19,14241394688.0,0.4755177090759821,,,,,,,,unknown
DocuSign,DOCU,2019.0,2019-01-31,14241394688.0,0.4755177090759821,426458000.0,426323000.0,639619500.0,14849683826.329657,0.9082408488201823,3.063515221132794,0.0010937653816870685,healthy
DocuSign,DOCU,2020.0,2020-01-31,14241394688.0,0.4755177090759821,208359000.0,193509000.0,305113500.0,14531622817.482628,0.9298983957917666,3.7434660621757363,9.074956334115081e-05,healthy
DocuSign,DOCU,2021.0,2021-01-31,14241394688.0,0.4755177090759821,243267000.0,173855000.0,330194500.0,14555478363.712088,0.9280095356694287,3.6696174627104594,0.00012145685034509605,healthy
DocuSign,DOCU,2022.0,2022-01-31,14241394688.0,0.4755177090759821,69976000.0,61884000.0,100918000.0,14337390849.016235,0.944018803199065,4.831187765207335,6.786046626040617e-07,healthy
DocuSign,DOCU,2023.0,2023-01-31,14241394688.0,0.4755177090759821,97454000.0,88031000.0,141469500.0,14375964567.373373,0.938819624312339,4.506230552230789,3.2994693571496564e-06,healthy
DocuSign,DOCU,2024.0,2024-01-31,14241394688.0,0.4755177090759821,73980000.0,31634000.0,89797000.0,14326812236.631891,0.47452721264181097,10.557346984190334,2.3487541504843227e-26,healthy
DocuSign,DOCU,2025.0,2025-01-31,14241394688.0,0.4755177090759821,1067885000.0,199928000.0,1167849000.0,15351067884.465687,0.87213689130299,2.574951351348491,0.005012709326945067,healthy
Etsy,ETSY,2015.0,2015-12-31,5337987584.0,0.5344360409618119,10.0,120.0,70.0,5337987650.58606,0.5700651034939879,31.640477746705855,5.126546646281545e-220,healthy
Etsy,ETSY,2016.0,2016-12-31,5337987584.0,0.5344360409618119,120.0,10.0,125.0,5337987702.903678,0.5700650977051085,30.623368821210946,2.990392743115169e-206,healthy
Etsy,ETSY,2017.0,2017-12-31,5337987584.0,0.5344360409618119,10.0,0.0,10.0,5337987593.512294,0.5700651106028656,35.053964861054304,1.696427126385533e-269,healthy
Etsy,ETSY,2018.0,2018-12-31,5337987584.0,0.5344360409618119,10.0,0.0,10.0,5337987593.512294,0.5700651106028656,35.053964861054304,1.696427126385533e-269,healthy
Etsy,ETSY,2019.0,2019-12-31,5337987584.0,0.5344360409618119,,,,,,,,unknown
Etsy,ETSY,2020.0,2020-12-31,5337987584.0,0.5344360409618119,,,,,,,,unknown
Etsy,ETSY,2021.0,2021-12-31,5337987584.0,0.5344360409618119,,,,,,,,unknown
Etsy,ETSY,2022.0,2022-12-31,5337987584.0,0.5344360409618119,,,,,,,,unknown
Etsy,ETSY,2023.0,2023-12-31,5337987584.0,0.5344360409618119,,,,,,,,unknown
Etsy,ETSY,2024.0,2024-12-31,5337987584.0,0.5344360409618119,,,,,,,,unknown
Etsy,ETSY,2025.0,2025-09-30,5337987584.0,0.5344360409618119,,,,,,,,unknown
MongoDB,MDB,2017.0,2017-10-31,34103146496.0,0.6993027278685786,3.0,0.0,3.0,34103146498.853687,0.9324036381638534,24.420062295780813,5.235684197845152e-132,healthy
MongoDB,MDB,2018.0,2018-01-31,34103146496.0,0.6993027278685786,10.0,0.0,10.0,34103146505.512295,0.9324036379180074,23.128805216833467,1.188090664751159e-118,healthy
MongoDB,MDB,2019.0,2019-01-31,34103146496.0,0.6993027278685786,470.0,0.0,470.0,34103146943.07783,0.7459229006595405,23.95920852587879,3.704115277467054e-127,healthy
MongoDB,MDB,2020.0,2020-01-31,34103146496.0,0.6993027278685786,175522000.0,147866000.0,249455000.0,34340302290.797504,1.387909069444528,2.890427546646802,0.0019235910106435762,healthy
MongoDB,MDB,2021.0,2021-01-31,34103146496.0,0.6993027278685786,266944000.0,209304000.0,371596000.0,34456144175.96859,1.3827467812855758,2.6206107198524324,0.004388621167018138,healthy
MongoDB,MDB,2022.0,2022-01-31,34103146496.0,0.6993027278685786,306866000.0,289364000.0,451548000.0,34531813819.30775,1.3792367424955245,2.4910934696822666,0.006367530607672789,healthy
MongoDB,MDB,2023.0,2023-01-31,34103146496.0,0.6993027278685786,345398000.0,346655000.0,518725500.0,34595279145.31372,1.3765513662509374,2.399220921459159,0.008214999342176099,healthy
MongoDB,MDB,2024.0,2024-01-31,34103146496.0,0.6993027278685786,176600000.0,233732000.0,293466000.0,34382074031.16206,1.3860605260537966,2.7797825932860585,0.0027197650992962087,healthy
MongoDB,MDB,2025.0,2025-01-31,34103146496.0,0.6993027278685786,129072000.0,216064000.0,237104000.0,34328574282.049835,1.3884076757254222,2.925219030653456,0.0017210692753005037,healthy
Paypal,PYPL,2015.0,2015-12-31,58908635136.0,0.3840003378269891,120.0,120.0,180.0,58908635307.2213,0.40960035950883644,47.78416325564948,0.0,healthy
Paypal,PYPL,2016.0,2016-12-31,58908635136.0,0.3840003378269891,8217.0,,,,,,,unknown
Paypal,PYPL,2017.0,2017-12-31,58908635136.0,0.3840003378269891,,,,,,,,unknown
Paypal,PYPL,2018.0,2018-12-31,58908635136.0,0.3840003378269891,,,,,,,,unknown
Paypal,PYPL,2019.0,2019-12-31,58908635136.0,0.3840003378269891,2459000000.0,2719000000.0,3818500000.0,62540816654.33002,0.7191064575022897,3.598082952955878,0.00016028569135728465,healthy
Paypal,PYPL,2020.0,2020-12-31,58908635136.0,0.3840003378269891,4202000000.0,3289000000.0,5846500000.0,64469331566.91311,0.6955701029117036,3.1750035636487506,0.0007491733055905121,healthy
Paypal,PYPL,2021.0,2021-12-31,58908635136.0,0.3840003378269891,4169000000.0,4262000000.0,6300000000.0,64900460163.032555,0.6905153690266549,3.104781499965628,0.000952098174081122,healthy
Paypal,PYPL,2022.0,2022-12-31,58908635136.0,0.3840003378269891,2419000000.0,3837000000.0,4337500000.0,63034426179.16206,0.7128985888102549,3.4679135560094143,0.0002622579923178915,healthy
Paypal,PYPL,2023.0,2023-12-31,58908635136.0,0.3840003378269891,4246000000.0,5028000000.0,6760000000.0,65337708625.77827,0.685466455814529,3.0397028159864474,0.0011840584766469287,healthy
Paypal,PYPL,2024.0,2024-12-31,58908635136.0,0.3840003378269891,4147000000.0,5325000000.0,6809500000.0,65384756698.947495,0.6849228744578654,3.0330579730428027,0.0012104454373194397,healthy
Paypal,PYPL,2025.0,2025-09-30,58908635136.0,0.3840003378269891,1248000000.0,1520000000.0,2008000000.0,60818701555.63134,0.7414812792767014,4.296616754195676,8.671232215789968e-06,healthy
Peloton,PTON,2019.0,2019-12-31,2732454144.0,0.7446706309832344,55400000.0,61500000.0,86150000.0,,,,,unknown
Peloton,PTON,2020.0,2020-06-30,2732454144.0,0.7446706309832344,71600000.0,80800000.0,112000000.0,,,,,unknown
Peloton,PTON,2021.0,2021-06-30,2732454144.0,0.7446706309832344,189000000.0,187800000.0,282900000.0,,,,,unknown
Peloton,PTON,2022.0,2022-12-31,2732454144.0,0.7446706309832344,335400000.0,331300000.0,501050000.0,,,,,unknown
Peloton,PTON,2023.0,2023-06-30,2732454144.0,0.7446706309832344,1261700000.0,1197100000.0,1860250000.0,,,,,unknown
Peloton,PTON,2024.0,2024-06-30,2732454144.0,0.7446706309832344,551900000.0,529000000.0,816400000.0,,,,,unknown
Peloton,PTON,2025.0,2025-06-30,2732454144.0,0.7446706309832344,118900000.0,36200000.0,137000000.0,,,,,unknown
Pinterest,PINS,2019.0,2019-12-31,17671372800.0,0.525849421808748,1361371000.0,1388866000.0,2055804000.0,19614959761.56367,0.9366714940411206,1.993173470038361,0.023121227557095506,moderate
Pinterest,PINS,2020.0,2020-12-31,17671372800.0,0.525849421808748,128323000.0,142504000.0,199575000.0,17861212238.722076,1.0392779538751058,3.852816538124654,5.8383440027578936e-05,healthy
Pinterest,PINS,2021.0,2021-12-31,17671372800.0,0.525849421808748,316438000.0,326187000.0,479531500.0,18127415473.05507,1.0225322388962383,3.0899613163742665,0.0010009128291916798,healthy
Pinterest,PINS,2022.0,2022-12-31,17671372800.0,0.525849421808748,96047000.0,101677000.0,146885500.0,17811094131.140587,1.0426097369908518,4.12849194830026,1.8257511191565794e-05,healthy
Pinterest,PINS,2023.0,2023-12-31,17671372800.0,0.525849421808748,35610000.0,125678000.0,98449000.0,17765020327.627098,1.0455893371628175,4.493943565710563,3.4958082169586213e-06,healthy
Pinterest,PINS,2024.0,2024-12-31,17671372800.0,0.525849421808748,1862106000.0,179817000.0,1952014500.0,19517746812.109695,0.9418754810489143,2.026698386230986,0.021346633811582225,healthy
Pinterest,PINS,2025.0,2025-09-30,17671372800.0,0.525849421808748,92108000.0,58516000.0,121366000.0,17786819533.120396,1.0439672368416795,4.303265714176213,8.414940225795454e-06,healthy
Roku,ROKU,2017.0,2017-12-31,15878883328.0,0.5636200620326828,0.0,,,,,,,unknown
Roku,ROKU,2018.0,2018-12-31,15878883328.0,0.5636200620326828,31000.0,,,,,,,unknown
Roku,ROKU,2019.0,2019-12-31,15878883328.0,0.5636200620326828,59937000.0,65059000.0,92466500.0,15966839796.223398,1.1197224540476025,4.085417522453334,2.1998813804485827e-05,healthy
Roku,ROKU,2020.0,2020-12-31,15878883328.0,0.5636200620326828,17507000.0,20253000.0,27633500.0,15905169126.30194,0.6001740479583175,10.372434813026338,1.6549105265956353e-25,healthy
Roku,ROKU,2021.0,2021-12-31,15878883328.0,0.5636200620326828,242385000.0,235100000.0,359935000.0,16221134466.534195,1.1005654919737415,2.9553212696011606,0.001561718064063743,healthy
Roku,ROKU,2022.0,2022-12-31,15878883328.0,0.5636200620326828,498005000.0,530888000.0,763449000.0,16603414267.00641,1.07301400625485,2.3800600583490428,0.008654908296545794,healthy
Roku,ROKU,2023.0,2023-12-31,15878883328.0,0.5636200620326828,709561000.0,792377000.0,1105749500.0,16925712616.549545,1.050196286128985,2.120417341420358,0.016985432767765166,healthy
Roku,ROKU,2024.0,2024-12-31,15878883328.0,0.5636200620326828,129386000.0,218167000.0,238469500.0,16105696271.317427,1.109504792929773,3.287220077815942,0.0005059086287714543,healthy
Roku,ROKU,2025.0,2025-09-30,15878883328.0,0.5636200620326828,24812000.0,9466000.0,29545000.0,15906987401.346874,0.5648306414176699,10.939708199664828,3.7219552829401703e-28,healthy
Snapchat,SNAP,2017.0,2017-12-31,12568511488.0,0.5846337053165587,160.0,,,,,,,unknown
Snapchat,SNAP,2018.0,2018-12-31,12568511488.0,0.5846337053165587,18.0,,,,,,,unknown
Snapchat,SNAP,2019.0,2019-12-31,12568511488.0,0.5846337053165587,1033660000.0,1103328000.0,1585324000.0,,,,,unknown
Snapchat,SNAP,2020.0,2020-12-31,12568511488.0,0.5846337053165587,944839000.0,862072000.0,1375875000.0,13860566935.256533,1.047107367613232,1.730234302006823,0.041794211042329076,moderate
Snapchat,SNAP,2021.0,2021-12-31,12568511488.0,0.5846337053165587,487955000.0,702069000.0,838989500.0,13361701835.685795,1.0914899019395619,2.0360009959153667,0.020875127632557344,healthy
Snapchat,SNAP,2022.0,2022-12-31,12568511488.0,0.5846337053165587,1429653000.0,1395306000.0,2127306000.0,,,,,unknown
Snapchat,SNAP,2023.0,2023-12-31,12568511488.0,0.5846337053165587,1322485000.0,1398379000.0,2021674500.0,14453429944.053877,0.9975063868081187,1.5232946360889452,0.06384250426182014,moderate
Snapchat,SNAP,2024.0,2024-12-31,12568511488.0,0.5846337053165587,697856000.0,787294000.0,1091503000.0,13597187323.036945,1.0698520821617101,1.8694318643199856,0.030781377431239286,moderate
Snapchat,SNAP,2025.0,2025-09-30,12568511488.0,0.5846337053165587,,,,,,,,unknown
Twilio,TWLO,2016.0,2016-12-31,20394393600.0,0.5827286878902855,41.3,,,,,,,unknown
Twilio,TWLO,2017.0,2017-12-31,20394393600.0,0.5827286878902855,63.7,,,,,,,unknown
Twilio,TWLO,2018.0,2018-12-31,20394393600.0,0.5827286878902855,,,,,,,,unknown
Twilio,TWLO,2019.0,2019-12-31,20394393600.0,0.5827286878902855,307063000.0,369785000.0,491955500.0,20862020745.39783,1.1366392939256205,2.772491594292281,0.002781447804824662,healthy
Twilio,TWLO,2020.0,2020-12-31,20394393600.0,0.5827286878902855,490979000.0,492901000.0,737429500.0,21094569886.633717,1.122798371744022,2.469955802012574,0.006756487330684787,healthy
Twilio,TWLO,2021.0,2021-12-31,20394393600.0,0.5827286878902855,,,,,,,,unknown
Twilio,TWLO,2022.0,2022-12-31,20394393600.0,0.5827286878902855,1256145000.0,1205308000.0,1858799000.0,22145341887.83219,1.062802379656195,1.846930515101102,0.03237860573390281,moderate
Twilio,TWLO,2023.0,2023-12-31,20394393600.0,0.5827286878902855,1015441000.0,876541000.0,1453711500.0,21767982688.695793,1.0839203544009124,2.000957532351316,0.022698483329968117,healthy
Twilio,TWLO,2024.0,2024-12-31,20394393600.0,0.5827286878902855,109403000.0,53708000.0,136257000.0,20524003229.081627,1.1572104431418488,3.798133331939137,7.289494900824586e-05,healthy
Twilio,TWLO,2025.0,2025-09-30,20394393600.0,0.5827286878902855,37248000.0,40948000.0,57722000.0,20449300444.807156,1.1413663388059443,4.616140173977982,1.9547147002993424e-06,healthy
Uber,UBER,2019.0,2019-12-31,177489985536.0,0.3793951793271618,8506000000.0,8596000000.0,12804000000.0,189669159628.92133,0.7054110410430404,3.539385058494773,0.00020053019072383696,healthy
Uber,UBER,2020.0,2020-12-31,177489985536.0,0.3793951793271618,6768000000.0,4863000000.0,9199500000.0,186240757586.70358,0.7196654520687205,3.889212561315093,5.028500245933976e-05,healthy
Uber,UBER,2021.0,2021-12-31,177489985536.0,0.3793951793271618,496000000.0,3834000000.0,2413000000.0,179711947956.6142,1.8227649377840567,1.4808538545628709,0.06932276096340678,moderate
Uber,UBER,2022.0,2022-12-31,177489985536.0,0.3793951793271618,9141000000.0,1832000000.0,10057000000.0,187056396473.87375,0.7162226295556474,3.7930298592882012,7.441012665431708e-05,healthy
Uber,UBER,2023.0,2023-12-31,177489985536.0,0.3793951793271618,1887000000.0,1110000000.0,2442000000.0,179812884165.39868,0.9182997632515382,4.276884664108281,9.476346574612063e-06,healthy
Uber,UBER,2024.0,2024-12-31,177489985536.0,0.3793951793271618,9856000000.0,2799000000.0,11255500000.0,188196359126.28693,0.7114653061712785,3.6734574680037237,0.00011964526113096681,healthy
Uber,UBER,2025.0,2025-09-30,177489985536.0,0.3793951793271618,6626000000.0,1113000000.0,7182500000.0,184322176089.89865,0.7278949483050903,4.16285639951403,1.571455187825008e-05,healthy
Zillow,Z,2015.0,2015-12-31,18083602432.0,0.39092237593400747,,,228323.5,18083819620.031506,0.4169788601585434,26.962587457378167,2.0305243071959473e-160,healthy
Zillow,Z,2016.0,2016-12-31,18083602432.0,0.39092237593400747,,,308045.0,18083895453.46807,0.4169771118131839,26.24448969524095,4.130808890994022e-152,healthy
Zillow,Z,2017.0,2017-12-31,18083602432.0,0.39092237593400747,,,284847.0,18083873386.84788,0.41697762056096194,26.432218950065938,2.921381362815809e-154,healthy
Zillow,Z,2018.0,2018-12-31,18083602432.0,0.39092237593400747,119858000.0,128975000.0,184345500.0,18258957295.8743,0.3886863481414478,11.75770854386606,3.223001403967574e-32,healthy
Zillow,Z,2019.0,2019-12-31,18083602432.0,0.39092237593400747,305361000.0,247485000.0,429103500.0,18491778205.035107,0.762062368525244,4.622999325393935,1.8911547667617715e-06,healthy
Zillow,Z,2020.0,2020-12-31,18083602432.0,0.39092237593400747,162115000.0,41388000.0,182809000.0,18257495731.863552,0.38871746373270843,11.778062221611027,2.5321982992169045e-32,healthy
Zillow,Z,2021.0,2021-12-31,18083602432.0,0.39092237593400747,527777000.0,327673000.0,691613500.0,18741483416.94766,0.751666956353327,4.080219044239702,2.249664100637588e-05,healthy
Zillow,Z,2022.0,2022-12-31,18083602432.0,0.39092237593400747,101000000.0,93000000.0,147500000.0,18223908772.113853,0.3903516958671477,12.272200509080834,6.38669830603508e-35,healthy
Zillow,Z,2023.0,2023-12-31,18083602432.0,0.39092237593400747,158000000.0,270000000.0,293000000.0,18362312647.86508,0.7623311576779752,5.112356450607843,1.590823724423377e-07,healthy
Zillow,Z,2024.0,2024-12-31,18083602432.0,0.39092237593400747,112000000.0,197000000.0,210500000.0,18283836225.8574,0.3881574589503013,11.435961927888377,1.3822785780160607e-30,healthy
Zillow,Z,2025.0,2025-09-30,18083602432.0,0.39092237593400747,10000000.0,3000000.0,11500000.0,18094541570.38176,0.39221814418675427,18.699035570111743,2.520409379610671e-78,healthy
Zoom,ZM,2019.0,2019-10-31,26792384512.0,0.3225836502865905,2211000.0,1679000.0,3050500.0,26795286237.35944,0.34405196509607183,26.36662712528698,1.6545603531803771e-153,healthy
Zoom,ZM,2020.0,2020-01-31,26792384512.0,0.3225836502865905,,,,,,,,unknown
Zoom,ZM,2021.0,2021-01-31,26792384512.0,0.3225836502865905,,,,,,,,unknown
Zoom,ZM,2022.0,2022-01-31,26792384512.0,0.3225836502865905,,,,,,,,unknown
Zoom,ZM,2023.0,2023-01-31,26792384512.0,0.3225836502865905,103711000.0,245429000.0,226425500.0,27007767110.057285,0.32126604057591057,14.878192101731534,2.2833687795034014e-50,healthy
Zoom,ZM,2024.0,2024-01-31,26792384512.0,0.3225836502865905,637462000.0,525279000.0,900101500.0,27648587538.945084,0.6187065402346877,5.306915770778832,5.5747833271671584e-08,healthy
Zoom,ZM,2025.0,2025-10-31,26792384512.0,0.3225836502865905,612873000.0,310414000.0,768080000.0,27523004808.37051,0.3152518330685801,11.353436660725201,3.565195344281597e-30,healthy
